,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
84,frozenset({'COFFEE MUG DOG + BALL DESIGN'}),frozenset({'COFFEE MUG CAT + BIRD DESIGN'}),0.017321750185400997,0.019864392414450684,0.012660239432143236,0.7308868501529052,36.79381855249745,1.0,0.012316153389155347,3.6420948145508483,0.9899695265049037,0.5161987041036717,0.7254327383227879,0.6841100917431193
85,frozenset({'COFFEE MUG CAT + BIRD DESIGN'}),frozenset({'COFFEE MUG DOG + BALL DESIGN'}),0.019864392414450684,0.017321750185400997,0.012660239432143236,0.6373333333333334,36.793818552497456,1.0,0.012316153389155347,2.7095907623564317,0.9925376796299232,0.5161987041036717,0.6309405782257922,0.6841100917431193
86,frozenset({'COLOUR GLASS. STAR T-LIGHT HOLDER'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.026856658544337324,0.16972136878906663,0.01191863544867041,0.4437869822485207,2.614797331737695,1.0,0.007360486599424898,1.492734985900508,0.6346045397637581,0.06454388984509467,0.3300887234201591,0.2570058506748222
87,frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'COLOUR GLASS. STAR T-LIGHT HOLDER'}),0.16972136878906663,0.026856658544337324,0.01191863544867041,0.0702247191011236,2.614797331737695,1.0,0.007360486599424898,1.046643593831468,0.7437999234400919,0.06454388984509467,0.04456492554520773,0.2570058506748222
88,frozenset({'GIN + TONIC DIET METAL SIGN'}),frozenset({'COOK WITH WINE METAL SIGN '}),0.045131899565631954,0.036285623477063246,0.017427693611611398,0.386150234741784,10.641962235701312,1.0,0.015790054497168242,1.5699515273375566,0.9488560427912804,0.2723509933774834,0.363037659069719,0.4332211027723518
89,frozenset({'COOK WITH WINE METAL SIGN '}),frozenset({'GIN + TONIC DIET METAL SIGN'}),0.036285623477063246,0.045131899565631954,0.017427693611611398,0.4802919708029197,10.641962235701312,1.0,0.015790054497168242,1.837316429206579,0.940146156618239,0.2723509933774834,0.4557279388004836,0.4332211027723518
90,frozenset({'HAND OVER THE CHOCOLATE   SIGN '}),frozenset({'COOK WITH WINE METAL SIGN '}),0.04174170992689904,0.036285623477063246,0.013507786841826465,0.3236040609137056,8.918244469969247,1.0,0.011993162872130213,1.4247784778613026,0.9265459196392765,0.20935960591133004,0.29813650645462175,0.3479334173181667
91,frozenset({'COOK WITH WINE METAL SIGN '}),frozenset({'HAND OVER THE CHOCOLATE   SIGN '}),0.036285623477063246,0.04174170992689904,0.013507786841826465,0.3722627737226278,8.918244469969247,1.0,0.011993162872130213,1.5265277411629634,0.9213002630833017,0.20935960591133004,0.34491855402630006,0.3479334173181667
92,frozenset({'COOK WITH WINE METAL SIGN '}),frozenset({'NO SINGING METAL SIGN'}),0.036285623477063246,0.0349613306494332,0.010011653776883145,0.27591240875912415,7.891930988719312,1.0,0.0087430600966807,1.3327650977926175,0.9061692138699777,0.16349480968858132,0.2496802312303626,0.2811380225613803
93,frozenset({'NO SINGING METAL SIGN'}),frozenset({'COOK WITH WINE METAL SIGN '}),0.0349613306494332,0.036285623477063246,0.010011653776883145,0.28636363636363643,7.891930988719312,1.0,0.0087430600966807,1.3504277887582554,0.9049257057820016,0.16349480968858132,0.2594939112445846,0.2811380225613803
94,frozenset({'COOK WITH WINE METAL SIGN '}),frozenset({'PLEASE ONE PERSON METAL SIGN'}),0.036285623477063246,0.04248331391037186,0.013719673694247272,0.37810218978102195,8.900016382401661,1.0,0.012178140161637636,1.539668849698111,0.9210619638806304,0.21091205211726385,0.350509689017821,0.3505224165862716
95,frozenset({'PLEASE ONE PERSON METAL SIGN'}),frozenset({'COOK WITH WINE METAL SIGN '}),0.04248331391037186,0.036285623477063246,0.013719673694247272,0.3229426433915212,8.90001638240166,1.0,0.012178140161637636,1.423386611365369,0.9270236948926924,0.21091205211726385,0.29745018534299655,0.3505224165862716
96,frozenset({'COOK WITH WINE METAL SIGN '}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.036285623477063246,0.16972136878906663,0.012872126284564044,0.3547445255474453,2.0901582875420326,1.0,0.006713680600672178,1.2867440325327815,0.5412053068844143,0.06664838178826112,0.22284465696597372,0.2152936110883294
97,frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'COOK WITH WINE METAL SIGN '}),0.16972136878906663,0.036285623477063246,0.012872126284564044,0.07584269662921349,2.0901582875420326,1.0,0.006713680600672178,1.0428033983044545,0.6281834980316543,0.06664838178826112,0.04104646990415502,0.2152936110883294
98,frozenset({'CREAM CUPID HEARTS COAT HANGER'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.030034961330649434,0.16972136878906663,0.013878588833562877,0.4620811287477954,2.722586625624495,1.0,0.00878101408499837,1.543501586546227,0.6522938491483657,0.07466514676546025,0.3521224670473958,0.2719269563838852
99,frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'CREAM CUPID HEARTS COAT HANGER'}),0.16972136878906663,0.030034961330649434,0.013878588833562877,0.08177278401997504,2.722586625624495,1.0,0.00878101408499837,1.0563453378302512,0.7620360260147842,0.07466514676546025,0.053339884043967487,0.2719269563838852
100,frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'CREAM HEART CARD HOLDER'}),0.16972136878906663,0.040788219091005405,0.02002330755376629,0.11797752808988765,2.89244126659857,1.0,0.013100675179172513,1.0875139936420448,0.7880141210497213,0.10511679644048945,0.0804716023459741,0.3044433094994893
101,frozenset({'CREAM HEART CARD HOLDER'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.040788219091005405,0.16972136878906663,0.02002330755376629,0.4909090909090909,2.89244126659857,1.0,0.013100675179172513,1.6309044541643336,0.6820926294087327,0.10511679644048945,0.38684329578804505,0.3044433094994893
102,frozenset({'DOLLY GIRL LUNCH BOX'}),frozenset({'SPACEBOY LUNCH BOX '}),0.022195147791079565,0.020394109545502703,0.012713211145248437,0.5727923627684963,28.08616681647707,1.0,0.012260560869818539,2.293043955868348,0.9862860483594272,0.42553191489361697,0.563898460192704,0.5980844930725598
103,frozenset({'SPACEBOY LUNCH BOX '}),frozenset({'DOLLY GIRL LUNCH BOX'}),0.020394109545502703,0.022195147791079565,0.012713211145248437,0.6233766233766234,28.08616681647708,1.0,0.012260560869818539,2.596240469658168,0.9844727284197625,0.42553191489361697,0.6148276665097728,0.5980844930725598
104,frozenset({'DOTCOM POSTAGE'}),frozenset({'HANGING HEART ZINC T-LIGHT HOLDER'}),0.03866935056679733,0.010541370907935162,0.010329484055514355,0.2671232876712329,25.340469470640876,1.0,0.009921856088420772,1.3501024284807612,0.9991748755248865,0.26566757493188015,0.25931545717958854,0.6235113925793351
105,frozenset({'HANGING HEART ZINC T-LIGHT HOLDER'}),frozenset({'DOTCOM POSTAGE'}),0.010541370907935162,0.03866935056679733,0.010329484055514355,0.9798994974874372,25.340469470640876,1.0,0.009921856088420772,47.82619980930189,0.9707706858517929,0.26566757493188015,0.9790909584289089,0.6235113925793351
106,frozenset({'DOTCOM POSTAGE'}),frozenset({'LOVEBIRD HANGING DECORATION WHITE '}),0.03866935056679733,0.010329484055514355,0.010064625489988346,0.2602739726027397,25.197190024587282,1.0,0.009665191049871518,1.3378879197027305,0.9989414521536374,0.25850340136054417,0.2525532331421357,0.617316473480857
107,frozenset({'LOVEBIRD HANGING DECORATION WHITE '}),frozenset({'DOTCOM POSTAGE'}),0.010329484055514355,0.03866935056679733,0.010064625489988346,0.9743589743589743,25.197190024587286,1.0,0.009665191049871518,37.49189532789487,0.9703361062829423,0.25850340136054417,0.9733275687650825,0.617316473480857
108,frozenset({'DOTCOM POSTAGE'}),frozenset({'PACK OF 72 RETRO SPOT CAKE CASES'}),0.03866935056679733,0.01250132429282763,0.011865663735565208,0.30684931506849317,24.545344787555145,1.0,0.011382245643936636,1.4246522396565928,0.9978450990270474,0.3018867924528302,0.2980743144438909,0.6280009287206872
109,frozenset({'PACK OF 72 RETRO SPOT CAKE CASES'}),frozenset({'DOTCOM POSTAGE'}),0.01250132429282763,0.03866935056679733,0.011865663735565208,0.9491525423728814,24.545344787555145,1.0,0.011382245643936636,18.906169438852995,0.9714028997501799,0.3018867924528302,0.9471072126358416,0.6280009287206872
110,frozenset({'DOTCOM POSTAGE'}),frozenset({'PARTY BUNTING'}),0.03866935056679733,0.05101175972030936,0.015043966521877318,0.38904109589041097,7.626498243218253,1.0,0.013071374902223444,1.5532767161528567,0.9038286917892633,0.20156139105748758,0.35619971019922847,0.3419764150272408
111,frozenset({'PARTY BUNTING'}),frozenset({'DOTCOM POSTAGE'}),0.05101175972030936,0.03866935056679733,0.015043966521877318,0.2949117341640706,7.626498243218254,1.0,0.013071374902223444,1.3634188739384008,0.9155837621318197,0.20156139105748758,0.26654968688281494,0.3419764150272408
112,frozenset({'DOTCOM POSTAGE'}),frozenset({'RECYCLING BAG RETROSPOT '}),0.03866935056679733,0.042006568492425046,0.010700286047250767,0.27671232876712326,6.587358565530583,1.0,0.009075919324109,1.324498494319185,0.8823125369623142,0.1529144587433762,0.2449972542143076,0.2657206032234103
113,frozenset({'RECYCLING BAG RETROSPOT '}),frozenset({'DOTCOM POSTAGE'}),0.042006568492425046,0.03866935056679733,0.010700286047250767,0.2547288776796973,6.587358565530583,1.0,0.009075919324109,1.2899072842648556,0.8853861167150721,0.1529144587433762,0.22475048230313677,0.2657206032234103
114,frozenset({'DOTCOM POSTAGE'}),frozenset({'REGENCY CAKESTAND 3 TIER'}),0.03866935056679733,0.09741498040046614,0.015520711939824135,0.40136986301369865,4.12020678301936,1.0,0.01175373791226082,1.5077507192394959,0.7877557376173608,0.1287346221441125,0.33676038934048963,0.28034779175698527
115,frozenset({'REGENCY CAKESTAND 3 TIER'}),frozenset({'DOTCOM POSTAGE'}),0.09741498040046614,0.03866935056679733,0.015520711939824135,0.1593257205002719,4.120206783019361,1.0,0.01175373791226082,1.143523327495252,0.8390275911896159,0.1287346221441125,0.12550975047410917,0.28034779175698527
116,frozenset({'SMALL HEART MEASURING SPOONS'}),frozenset({'DOTCOM POSTAGE'}),0.010700286047250767,0.03866935056679733,0.010541370907935162,0.9851485148514852,25.476210497762107,1.0,0.010127597795609013,64.72959706183607,0.9711391612162333,0.27148703956343795,0.9845511165619538,0.6288756272887563
117,frozenset({'DOTCOM POSTAGE'}),frozenset({'SMALL HEART MEASURING SPOONS'}),0.03866935056679733,0.010700286047250767,0.010541370907935162,0.2726027397260274,25.476210497762107,1.0,0.010127597795609013,1.3600542206883368,0.9993935957061039,0.27148703956343795,0.2647351960027814,0.6288756272887563
118,frozenset({'DOTCOM POSTAGE'}),frozenset({'SMALL POPCORN HOLDER'}),0.03866935056679733,0.01048839919482996,0.010276512342409153,0.2657534246575342,25.33784419537844,1.0,0.009870932757059758,1.3476557249771903,0.9991706223059427,0.2643051771117166,0.25797072541139887,0.622775702227757
119,frozenset({'SMALL POPCORN HOLDER'}),frozenset({'DOTCOM POSTAGE'}),0.01048839919482996,0.03866935056679733,0.010276512342409153,0.9797979797979798,25.33784419537844,1.0,0.009870932757059758,47.585867146943485,0.9707145853109339,0.2643051771117166,0.9789853572088529,0.622775702227757
120,frozenset({'DOTCOM POSTAGE'}),frozenset({'STRAWBERRY CERAMIC TRINKET BOX'}),0.03866935056679733,0.0817353533213264,0.014673164530140904,0.37945205479452054,4.642447109793234,1.0,0.011512511498857491,1.4797642209170678,0.8161566072461567,0.13877755511022044,0.32421666515205994,0.2794862347854651
121,frozenset({'STRAWBERRY CERAMIC TRINKET BOX'}),frozenset({'DOTCOM POSTAGE'}),0.0817353533213264,0.03866935056679733,0.014673164530140904,0.1795204147764096,4.642447109793233,1.0,0.011512511498857491,1.1716691880532635,0.8544338106895443,0.13877755511022044,0.14651677265533725,0.2794862347854651
122,frozenset({'DOTCOM POSTAGE'}),frozenset({'VINTAGE SNAP CARDS'}),0.03866935056679733,0.01048839919482996,0.010276512342409153,0.2657534246575342,25.33784419537844,1.0,0.009870932757059758,1.3476557249771903,0.9991706223059427,0.2643051771117166,0.25797072541139887,0.622775702227757
123,frozenset({'VINTAGE SNAP CARDS'}),frozenset({'DOTCOM POSTAGE'}),0.01048839919482996,0.03866935056679733,0.010276512342409153,0.9797979797979798,25.33784419537844,1.0,0.009870932757059758,47.585867146943485,0.9707145853109339,0.2643051771117166,0.9789853572088529,0.622775702227757
124,frozenset({'DOTCOM POSTAGE'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.03866935056679733,0.16972136878906663,0.013136984850090051,0.33972602739726027,2.001669146443658,1.0,0.006573969741708939,1.2574759352364757,0.5205461190071597,0.06728160607704829,0.20475615319672574,0.20856463666991604
125,frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'DOTCOM POSTAGE'}),0.16972136878906663,0.03866935056679733,0.013136984850090051,0.07740324594257178,2.001669146443658,1.0,0.006573969741708939,1.0419835591285458,0.602709644490362,0.06728160607704829,0.040291959273962424,0.20856463666991604
126,frozenset({'DOTCOM POSTAGE'}),frozenset({'WOODLAND CHARLOTTE BAG'}),0.03866935056679733,0.011388918317618391,0.010276512342409153,0.2657534246575342,23.334386747371774,1.0,0.009836110267408547,1.3464292716942883,0.995645767106199,0.2583222370173102,0.2572948159826893,0.5840395030264415
127,frozenset({'WOODLAND CHARLOTTE BAG'}),frozenset({'DOTCOM POSTAGE'}),0.011388918317618391,0.03866935056679733,0.010276512342409153,0.9023255813953488,23.334386747371774,1.0,0.009836110267408547,9.842194744197071,0.9681712147802227,0.2583222370173102,0.898396645667919,0.5840395030264415
128,frozenset({'EDWARDIAN PARASOL NATURAL'}),frozenset({'EDWARDIAN PARASOL BLACK'}),0.03061765017480665,0.027810149380230957,0.013507786841826465,0.44117647058823534,15.863865546218488,1.0,0.012656305416793438,1.7397081537406394,0.9665573770491803,0.30070754716981135,0.42519094490081766,0.4634453781512605
129,frozenset({'EDWARDIAN PARASOL BLACK'}),frozenset({'EDWARDIAN PARASOL NATURAL'}),0.027810149380230957,0.03061765017480665,0.013507786841826465,0.4857142857142857,15.863865546218488,1.0,0.012656305416793438,1.8849101246600983,0.9637661417751867,0.30070754716981135,0.46947072599531614,0.4634453781512605
130,frozenset({'EDWARDIAN PARASOL BLACK'}),frozenset({'EDWARDIAN PARASOL RED'}),0.027810149380230957,0.018963873291662253,0.012289437440406822,0.4419047619047619,23.30245277999468,1.0,0.011762049291337923,1.7578292372760318,0.9844641578845514,0.3563748079877112,0.4311165278206315,0.5449747273210961
131,frozenset({'EDWARDIAN PARASOL RED'}),frozenset({'EDWARDIAN PARASOL BLACK'}),0.018963873291662253,0.027810149380230957,0.012289437440406822,0.6480446927374302,23.302452779994677,1.0,0.011762049291337923,2.762253702554582,0.9755869702837566,0.3563748079877112,0.637976772707307,0.5449747273210961
132,frozenset({'FELTCRAFT 6 FLOWER FRIENDS'}),frozenset({'FELTCRAFT BUTTERFLY HEARTS'}),0.04396652187731751,0.03517321750185401,0.017109863332980188,0.3891566265060241,11.064004209609523,1.0,0.015563419296189276,1.5794994664170834,0.9514486995806162,0.27583262169086253,0.36688804190077545,0.4378012048192771
133,frozenset({'FELTCRAFT BUTTERFLY HEARTS'}),frozenset({'FELTCRAFT 6 FLOWER FRIENDS'}),0.03517321750185401,0.04396652187731751,0.017109863332980188,0.4864457831325301,11.064004209609523,1.0,0.015563419296189276,1.8616018459632293,0.9427773212930142,0.27583262169086253,0.46282820777792016,0.4378012048192771
134,frozenset({'FELTCRAFT 6 FLOWER FRIENDS'}),frozenset({'PINK BLUE FELT CRAFT TRINKET BOX'}),0.04396652187731751,0.033054348977645934,0.010117597203093548,0.23012048192771084,6.961882143960458,1.0,0.00866431244562739,1.2559700944421814,0.8957434044409787,0.15122723673792557,0.20380269846780572,0.2681051127587272
135,frozenset({'PINK BLUE FELT CRAFT TRINKET BOX'}),frozenset({'FELTCRAFT 6 FLOWER FRIENDS'}),0.033054348977645934,0.04396652187731751,0.010117597203093548,0.3060897435897436,6.961882143960458,1.0,0.00866431244562739,1.3777480146617873,0.8856347629752812,0.15122723673792557,0.2741778689875432,0.2681051127587272
136,frozenset({'FELTCRAFT 6 FLOWER FRIENDS'}),frozenset({'PINK CREAM FELT CRAFT TRINKET BOX '}),0.04396652187731751,0.04158279478758343,0.012766182858353639,0.29036144578313255,6.982730412094238,1.0,0.010937932001605347,1.3505709343400776,0.8961919896412701,0.17540029112081515,0.25957239670004845,0.29868390760494207
137,frozenset({'PINK CREAM FELT CRAFT TRINKET BOX '}),frozenset({'FELTCRAFT 6 FLOWER FRIENDS'}),0.04158279478758343,0.04396652187731751,0.012766182858353639,0.3070063694267516,6.982730412094237,1.0,0.010937932001605347,1.3795703682468854,0.8939630259794197,0.17540029112081515,0.2751366490491033,0.29868390760494207
138,frozenset({'FELTCRAFT 6 FLOWER FRIENDS'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.04396652187731751,0.16972136878906663,0.012660239432143236,0.28795180722891567,1.6966149241159396,1.0,0.005198181158230465,1.1660427477243227,0.42947351924389454,0.06297760210803689,0.1423985081579348,0.18127303220372126
139,frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'FELTCRAFT 6 FLOWER FRIENDS'}),0.16972136878906663,0.04396652187731751,0.012660239432143236,0.07459425717852686,1.6966149241159398,1.0,0.005198181158230465,1.033096547691425,0.4945220157786021,0.06297760210803689,0.032036258145846076,0.18127303220372126
140,frozenset({'FELTCRAFT BUTTERFLY HEARTS'}),frozenset({'PINK CREAM FELT CRAFT TRINKET BOX '}),0.03517321750185401,0.04158279478758343,0.0116537768831444,0.3313253012048193,7.967845905916661,1.0,0.010191176197745767,1.433308613200551,0.9063757149844774,0.1790073230268511,0.3023135486732205,0.3057900391374415
141,frozenset({'PINK CREAM FELT CRAFT TRINKET BOX '}),frozenset({'FELTCRAFT BUTTERFLY HEARTS'}),0.04158279478758343,0.03517321750185401,0.0116537768831444,0.2802547770700637,7.96784590591666,1.0,0.010191176197745767,1.3405115473646807,0.9124372559955382,0.1790073230268511,0.2540161239446943,0.3057900391374415
142,frozenset({'FELTCRAFT BUTTERFLY HEARTS'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.03517321750185401,0.16972136878906663,0.01075325776035597,0.30572289156626503,1.801322330520584,1.0,0.0047836111412257526,1.1958893950630365,0.4610695718823988,0.05538881309686221,0.16380226789510982,0.18454059684430604
143,frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),frozenset({'FELTCRAFT BUTTERFLY HEARTS'}),0.16972136878906663,0.03517321750185401,0.01075325776035597,0.06335830212234707,1.8013223305205843,1.0,0.0047836111412257526,1.0300916398280773,0.5357867284844973,0.05538881309686221,0.029212585234746236,0.18454059684430604
144,frozenset({'FELTCRAFT CUSHION OWL'}),frozenset({'FELTCRAFT CUSHION BUTTERFLY'}),0.022354062930395168,0.024631846593918847,0.013189956563195254,0.590047393364929,23.9546552514906,1.0,0.012639334714342951,2.379221738366279,0.9801651338775127,0.39028213166144204,0.5796944925836707,0.5627656321663355
